X1,X2,X3,X4,X1.1,X2.1,X3.1,X4.1,X1.2,X2.2,X3.2,X4.2,X1.3,X2.3,X3.3,X4.3,X1.4,X2.4,X3.4,X4.4
0.129266374,0.132397133,0.134527376,0.136746072,0.125415821,0.12585986,0.126336754,0.126286889,0.126428086,0.124539923,0.123985425,0.123818958,0.129572183,0.126793634,0.126495437,0.126397764,0.133836238,0.131193152,0.130878866,0.130820155
0.12938325,0.133023752,0.134843895,0.136795944,0.126052106,0.127473137,0.127915949,0.127936714,0.127399407,0.126522476,0.126084957,0.126074184,0.130429256,0.128888203,0.128930432,0.128917169,0.134648926,0.133576558,0.133537706,0.133565144
0.12963362,0.133747903,0.135453971,0.137461969,0.126439253,0.128466573,0.129001983,0.128939749,0.12812317,0.127747509,0.127640308,0.127751538,0.131350545,0.130621099,0.130804293,0.130845254,0.135753299,0.135453418,0.135535342,0.135541735
0.129588223,0.134479512,0.136302769,0.138305814,0.127032726,0.129336439,0.130114455,0.130027875,0.128978282,0.12902656,0.129177845,0.129353042,0.132290276,0.132188488,0.132381066,0.132439904,0.136737208,0.136904436,0.136956631,0.136957641
,,,,,,,,,,,,,,,,,,,
gamma,cost,epsilon,,,,,,,,,,,,,,,,,
2,100,0.001,,,,,,,,,,,,,,,,,
