X1,X2,X3,X4,X1.1,X2.1,X3.1,X4.1,X1.2,X2.2,X3.2,X4.2,X1.3,X2.3,X3.3,X4.3,X1.4,X2.4,X3.4,X4.4
0.165217143,0.163637047,0.163675901,0.16369969,0.182131282,0.181166848,0.181267174,0.181360108,0.193909098,0.193491408,0.193427457,0.193489641,0.202161423,0.201977781,0.202009786,0.202004305,0.208095512,0.207967738,0.207995059,0.208059149
0.170934346,0.171248083,0.171628082,0.171710079,0.188606993,0.188923157,0.189097328,0.189067153,0.199507597,0.199792241,0.199905018,0.199906437,0.206711662,0.207075759,0.207149018,0.207156004,0.211699955,0.212041949,0.212128835,0.212131749
0.174135322,0.174579564,0.174692389,0.174698973,0.191102716,0.19136617,0.191371247,0.191371704,0.201666237,0.201937902,0.201973318,0.201964467,0.208665753,0.208930532,0.208919262,0.208919262,0.213495565,0.213726617,0.21374709,0.21374709
0.175571907,0.175951033,0.17594644,0.175968942,0.192015533,0.192250237,0.192247795,0.192247795,0.202434462,0.202616862,0.202617659,0.202617659,0.209288104,0.209449986,0.209449986,0.209449986,0.214027488,0.214176403,0.214177433,0.214177433
,,,,,,,,,,,,,,,,,,,
gamma,cost,eps,,,,,,,,,,,,,,,,,
1,40,0.001,,,,,,,,,,,,,,,,,
