X1,X2,X3,X4,X1.1,X2.1,X3.1,X4.1,X1.2,X2.2,X3.2,X4.2,X1.3,X2.3,X3.3,X4.3,X1.4,X2.4,X3.4,X4.4
0.176675011,0.17672169,0.17672169,0.17672169,0.190571529,0.190585285,0.190585285,0.190585285,0.199280643,0.19928075,0.19928075,0.19928075,0.205050419,0.205050516,0.205050516,0.205050516,0.209225306,0.209225375,0.209225375,0.209225375
0.176767669,0.176801787,0.176801787,0.176801787,0.190660616,0.190666812,0.190666812,0.190666812,0.199344842,0.199344872,0.199344872,0.199344872,0.205101759,0.205101854,0.205101854,0.205101854,0.209282972,0.209283033,0.209283033,0.209283033
0.176833178,0.176852005,0.176852005,0.176852005,0.190732858,0.190733567,0.190733567,0.190733567,0.199394913,0.199394849,0.199394849,0.199394849,0.205150772,0.205150772,0.205150772,0.205150772,0.209329446,0.209329446,0.209329446,0.209329446
0.176852685,0.176856597,0.176856597,0.176856597,0.190783802,0.190783802,0.190783802,0.190783802,0.199435474,0.199435474,0.199435474,0.199435474,0.205193051,0.205193051,0.205193051,0.205193051,0.209373894,0.209373894,0.209373894,0.209373894
,,,,,,,,,,,,,,,,,,,
gamma,cost,eps,,,,,,,,,,,,,,,,,
1,10,0.001,,,,,,,,,,,,,,,,,
