"","iso1","iso2","iso3","iso4","iso5","iso1","iso2","iso3","iso4","iso5","iso1","iso2","iso3","iso4","iso5"
"1",-7.2311478755391,-1.46884256546287,0.60127754759114,-1.95532432139228,-0.215241511650835,-7.36491819379715,-0.380554644572787,0.429173114998942,-1.48474635181602,0.905296722307818,-7.41846054096458,0.0629367352064558,0.452802779010979,-1.3736767944252,1.03178882296913
"2",-7.31094436398831,-1.31698984883619,0.948330052271943,-2.07061245340188,0.384685879027731,-7.4635385327798,-0.12823501986797,0.748106909096135,-1.79820534366245,0.431820168718605,-7.45613318276728,0.337204505687184,0.667946424222326,-1.87887038450585,0.465365906075748
"3",-6.44866046163432,-0.774655993186081,0.973762209825794,-1.91717677875304,-0.178362128350938,-6.55173393655839,0.281511835382671,0.827142254072275,-1.76087124202357,0.90870038627141,-6.53224937754622,0.627217021820149,0.709762130079417,-1.82355866287203,0.632227628675691
"4",-3.97788552490217,-4.60664322487666,-0.817787035842515,-2.25250917827532,3.16357099660426,-4.67229779843427,-4.00263778561706,-0.671387291773015,-3.080823945766,-2.29411212186499,-4.88126860916233,-3.75642925655123,-0.590944467494221,-3.0854200555415,-2.10268235074692
"5",-3.998968628631,-4.33482766985769,-1.13471518779287,-2.39436156744392,3.10572678818254,-4.59126403815974,-3.76498644170102,-0.998449869598838,-3.27452098606873,-2.36730359830581,-4.76491694011699,-3.54783871340555,-0.891867482903165,-3.28886995931815,-2.10415417212683
"6",-4.02593038773491,-3.55593717529471,-1.94111453568364,-2.27089406066785,2.23265846473568,-4.51596531146817,-3.01154205659196,-1.77342028144564,-3.01203525643609,-1.58978291835923,-4.59944115211907,-2.85901610549574,-1.62927486273014,-2.93307474269819,-1.28613698556666
"7",-6.57198494064868,-0.778978276090626,-2.59856369047784,-2.53971052260268,-1.11848296463934,-6.60055275276482,0.219052668448976,-2.80798106047399,-2.25852641200208,1.81944298483288,-6.59806301517019,0.542777218739231,-2.80126482603103,-2.08057204945744,1.83678683963868
"8",-6.28885167703504,-0.541814131654762,-2.66366154647902,-2.66758173679376,-0.784447920953438,-6.32073457515887,0.402460796341559,-2.98317574098684,-2.46981321464285,1.51309727674742,-6.35196036526261,0.725496735160814,-3.03238764869588,-2.43637646278646,1.48894446747867
"9",-5.80850981699577,-0.957942912186934,-2.44523713771671,-2.2376318711234,0.369034758540518,-5.8966645126464,-0.127388652934959,-2.55697656775484,-2.50308129831626,0.222404612652186,-5.9367272485068,0.163929870580404,-2.62592162793012,-2.50978989000581,0.159369286103042
"10",-4.47818071611067,-4.37827808599245,1.82369256730167,-2.03284966748528,0.608030367692577,-5.10766538594592,-3.66273592982465,1.97361289695857,-1.87726439335782,0.205209900423157,-5.25549130711838,-3.3486517009025,2.0897985609933,-1.80989764714643,0.405265979745815
