"","Year","Month","LogTotalUsage","LogEconIndex","LogEmployedNum","LogRegularEarnings","LogCPI","LogOilPrice","LogIndustrialIndex","LogImport","LogExport","Industry","Product","OilLocation"
"29",1989,2,1.14422279992016,3.62886402170395,13.5913289680744,9.72537711651364,3.99544461356722,2.88870370079547,3.37895177271484,8.15362885573814,22.1356719607476,"批發零售","醫療保健類","WTI"
"30",1989,2,1.14422279992016,3.62886402170395,13.5913289680744,9.72537711651364,4.14946386144318,2.88870370079547,3.37895177271484,8.15362885573814,22.1356719607476,"批發零售","雜項類","WTI"
"31",1989,2,1.14422279992016,3.62886402170395,11.7824181082218,9.36554763627857,3.84908320565427,2.88870370079547,3.37895177271484,8.15362885573814,22.1356719607476,"住宿餐飲","食物類","WTI"
"32",1989,2,1.14422279992016,3.62886402170395,11.7824181082218,9.36554763627857,3.99544461356722,2.88870370079547,3.37895177271484,8.15362885573814,22.1356719607476,"住宿餐飲","醫療保健類","WTI"
"33",1989,2,1.14422279992016,3.62886402170395,11.7824181082218,9.36554763627857,4.14946386144318,2.88870370079547,3.37895177271484,8.15362885573814,22.1356719607476,"住宿餐飲","雜項類","WTI"
"34",1989,2,1.14422279992016,3.62886402170395,11.2649896085965,10.0511313944487,3.84908320565427,2.88870370079547,3.37895177271484,8.15362885573814,22.1356719607476,"資訊通訊傳播","食物類","WTI"
"35",1989,2,1.14422279992016,3.62886402170395,11.2649896085965,10.0511313944487,3.99544461356722,2.88870370079547,3.37895177271484,8.15362885573814,22.1356719607476,"資訊通訊傳播","醫療保健類","WTI"
"36",1989,2,1.14422279992016,3.62886402170395,11.2649896085965,10.0511313944487,4.14946386144318,2.88870370079547,3.37895177271484,8.15362885573814,22.1356719607476,"資訊通訊傳播","雜項類","WTI"
"37",1989,2,1.14422279992016,3.62886402170395,12.1076380899431,10.0479341569012,3.84908320565427,2.88870370079547,3.37895177271484,8.15362885573814,22.1356719607476,"金融業","食物類","WTI"
"38",1989,2,1.14422279992016,3.62886402170395,12.1076380899431,10.0479341569012,3.99544461356722,2.88870370079547,3.37895177271484,8.15362885573814,22.1356719607476,"金融業","醫療保健類","WTI"
"39",1989,2,1.14422279992016,3.62886402170395,12.1076380899431,10.0479341569012,4.14946386144318,2.88870370079547,3.37895177271484,8.15362885573814,22.1356719607476,"金融業","雜項類","WTI"
"40",1989,2,1.14422279992016,3.62886402170395,11.4549255206722,9.95532070117615,3.84908320565427,2.88870370079547,3.37895177271484,8.15362885573814,22.1356719607476,"專業技術服務","食物類","WTI"
"41",1989,2,1.14422279992016,3.62886402170395,11.4549255206722,9.95532070117615,3.99544461356722,2.88870370079547,3.37895177271484,8.15362885573814,22.1356719607476,"專業技術服務","醫療保健類","WTI"
"42",1989,2,1.14422279992016,3.62886402170395,11.4549255206722,9.95532070117615,4.14946386144318,2.88870370079547,3.37895177271484,8.15362885573814,22.1356719607476,"專業技術服務","雜項類","WTI"
"43",1989,2,1.14422279992016,3.62886402170395,11.4753378176388,9.93401675757095,3.84908320565427,2.88870370079547,3.37895177271484,8.15362885573814,22.1356719607476,"醫療保健","食物類","WTI"
"44",1989,2,1.14422279992016,3.62886402170395,11.4753378176388,9.93401675757095,3.99544461356722,2.88870370079547,3.37895177271484,8.15362885573814,22.1356719607476,"醫療保健","醫療保健類","WTI"
"45",1989,2,1.14422279992016,3.62886402170395,11.4753378176388,9.93401675757095,4.14946386144318,2.88870370079547,3.37895177271484,8.15362885573814,22.1356719607476,"醫療保健","雜項類","WTI"
"46",1989,2,1.14422279992016,3.62886402170395,10.018823151216,9.45954145760968,3.84908320565427,2.88870370079547,3.37895177271484,8.15362885573814,22.1356719607476,"娛樂休閒","食物類","WTI"
"47",1989,2,1.14422279992016,3.62886402170395,10.018823151216,9.45954145760968,3.99544461356722,2.88870370079547,3.37895177271484,8.15362885573814,22.1356719607476,"娛樂休閒","醫療保健類","WTI"
"48",1989,2,1.14422279992016,3.62886402170395,10.018823151216,9.45954145760968,4.14946386144318,2.88870370079547,3.37895177271484,8.15362885573814,22.1356719607476,"娛樂休閒","雜項類","WTI"
"49",1989,3,1.3244189574018,3.62912944970816,9.96861964747391,9.87549951599596,3.85524099132916,2.96990151351947,3.66407433519497,8.34451221453729,22.4293175325791,"礦業","食物類","WTI"
"50",1989,3,1.3244189574018,3.62912944970816,9.96861964747391,9.87549951599596,4.01295372400659,2.96990151351947,3.66407433519497,8.34451221453729,22.4293175325791,"礦業","醫療保健類","WTI"
"51",1989,3,1.3244189574018,3.62912944970816,9.96861964747391,9.87549951599596,4.14122814812095,2.96990151351947,3.66407433519497,8.34451221453729,22.4293175325791,"礦業","雜項類","WTI"
"52",1989,3,1.3244189574018,3.62912944970816,13.5966926376043,9.73778709675841,3.85524099132916,2.96990151351947,3.66407433519497,8.34451221453729,22.4293175325791,"批發零售","食物類","WTI"
"53",1989,3,1.3244189574018,3.62912944970816,13.5966926376043,9.73778709675841,4.01295372400659,2.96990151351947,3.66407433519497,8.34451221453729,22.4293175325791,"批發零售","醫療保健類","WTI"
"54",1989,3,1.3244189574018,3.62912944970816,13.5966926376043,9.73778709675841,4.14122814812095,2.96990151351947,3.66407433519497,8.34451221453729,22.4293175325791,"批發零售","雜項類","WTI"
"55",1989,3,1.3244189574018,3.62912944970816,11.7739888837047,9.36211680694198,3.85524099132916,2.96990151351947,3.66407433519497,8.34451221453729,22.4293175325791,"住宿餐飲","食物類","WTI"
"56",1989,3,1.3244189574018,3.62912944970816,11.7739888837047,9.36211680694198,4.01295372400659,2.96990151351947,3.66407433519497,8.34451221453729,22.4293175325791,"住宿餐飲","醫療保健類","WTI"
"57",1989,3,1.3244189574018,3.62912944970816,11.7739888837047,9.36211680694198,4.14122814812095,2.96990151351947,3.66407433519497,8.34451221453729,22.4293175325791,"住宿餐飲","雜項類","WTI"
"58",1989,3,1.3244189574018,3.62912944970816,11.2710831768485,10.0659039767804,3.85524099132916,2.96990151351947,3.66407433519497,8.34451221453729,22.4293175325791,"資訊通訊傳播","食物類","WTI"
"59",1989,3,1.3244189574018,3.62912944970816,11.2710831768485,10.0659039767804,4.01295372400659,2.96990151351947,3.66407433519497,8.34451221453729,22.4293175325791,"資訊通訊傳播","醫療保健類","WTI"
"60",1989,3,1.3244189574018,3.62912944970816,11.2710831768485,10.0659039767804,4.14122814812095,2.96990151351947,3.66407433519497,8.34451221453729,22.4293175325791,"資訊通訊傳播","雜項類","WTI"
"61",1989,3,1.3244189574018,3.62912944970816,12.1151572943038,10.0384554129466,3.85524099132916,2.96990151351947,3.66407433519497,8.34451221453729,22.4293175325791,"金融業","食物類","WTI"
"62",1989,3,1.3244189574018,3.62912944970816,12.1151572943038,10.0384554129466,4.01295372400659,2.96990151351947,3.66407433519497,8.34451221453729,22.4293175325791,"金融業","醫療保健類","WTI"
"63",1989,3,1.3244189574018,3.62912944970816,12.1151572943038,10.0384554129466,4.14122814812095,2.96990151351947,3.66407433519497,8.34451221453729,22.4293175325791,"金融業","雜項類","WTI"
"64",1989,3,1.3244189574018,3.62912944970816,11.4547241545615,9.96758847794265,3.85524099132916,2.96990151351947,3.66407433519497,8.34451221453729,22.4293175325791,"專業技術服務","食物類","WTI"
"65",1989,3,1.3244189574018,3.62912944970816,11.4547241545615,9.96758847794265,4.01295372400659,2.96990151351947,3.66407433519497,8.34451221453729,22.4293175325791,"專業技術服務","醫療保健類","WTI"
"66",1989,3,1.3244189574018,3.62912944970816,11.4547241545615,9.96758847794265,4.14122814812095,2.96990151351947,3.66407433519497,8.34451221453729,22.4293175325791,"專業技術服務","雜項類","WTI"
"67",1989,3,1.3244189574018,3.62912944970816,11.4754312605426,9.92915529928471,3.85524099132916,2.96990151351947,3.66407433519497,8.34451221453729,22.4293175325791,"醫療保健","食物類","WTI"
"68",1989,3,1.3244189574018,3.62912944970816,11.4754312605426,9.92915529928471,4.01295372400659,2.96990151351947,3.66407433519497,8.34451221453729,22.4293175325791,"醫療保健","醫療保健類","WTI"
"69",1989,3,1.3244189574018,3.62912944970816,11.4754312605426,9.92915529928471,4.14122814812095,2.96990151351947,3.66407433519497,8.34451221453729,22.4293175325791,"醫療保健","雜項類","WTI"
"70",1989,3,1.3244189574018,3.62912944970816,9.99979723267354,9.49619577708656,3.85524099132916,2.96990151351947,3.66407433519497,8.34451221453729,22.4293175325791,"娛樂休閒","食物類","WTI"
"71",1989,3,1.3244189574018,3.62912944970816,9.99979723267354,9.49619577708656,4.01295372400659,2.96990151351947,3.66407433519497,8.34451221453729,22.4293175325791,"娛樂休閒","醫療保健類","WTI"
"72",1989,3,1.3244189574018,3.62912944970816,9.99979723267354,9.49619577708656,4.14122814812095,2.96990151351947,3.66407433519497,8.34451221453729,22.4293175325791,"娛樂休閒","雜項類","WTI"
"73",1989,4,1.39376637595859,3.62886402170395,9.96608669429265,9.83177670498213,3.87099265587015,3.05352937228021,3.6283329542459,8.44310737286328,22.4531898170853,"礦業","食物類","WTI"
"74",1989,4,1.39376637595859,3.62886402170395,9.96608669429265,9.83177670498213,4.01403793083488,3.05352937228021,3.6283329542459,8.44310737286328,22.4531898170853,"礦業","醫療保健類","WTI"
"75",1989,4,1.39376637595859,3.62886402170395,9.96608669429265,9.83177670498213,4.14993693564581,3.05352937228021,3.6283329542459,8.44310737286328,22.4531898170853,"礦業","雜項類","WTI"
"76",1989,4,1.39376637595859,3.62886402170395,13.5973993232781,9.7407333012347,3.87099265587015,3.05352937228021,3.6283329542459,8.44310737286328,22.4531898170853,"批發零售","食物類","WTI"
"77",1989,4,1.39376637595859,3.62886402170395,13.5973993232781,9.7407333012347,4.01403793083488,3.05352937228021,3.6283329542459,8.44310737286328,22.4531898170853,"批發零售","醫療保健類","WTI"
"78",1989,4,1.39376637595859,3.62886402170395,13.5973993232781,9.7407333012347,4.14993693564581,3.05352937228021,3.6283329542459,8.44310737286328,22.4531898170853,"批發零售","雜項類","WTI"
"79",1989,4,1.39376637595859,3.62886402170395,11.7699447009589,9.38420964195515,3.87099265587015,3.05352937228021,3.6283329542459,8.44310737286328,22.4531898170853,"住宿餐飲","食物類","WTI"
"80",1989,4,1.39376637595859,3.62886402170395,11.7699447009589,9.38420964195515,4.01403793083488,3.05352937228021,3.6283329542459,8.44310737286328,22.4531898170853,"住宿餐飲","醫療保健類","WTI"
"81",1989,4,1.39376637595859,3.62886402170395,11.7699447009589,9.38420964195515,4.14993693564581,3.05352937228021,3.6283329542459,8.44310737286328,22.4531898170853,"住宿餐飲","雜項類","WTI"
"82",1989,4,1.39376637595859,3.62886402170395,11.2710831768485,10.0728082971528,3.87099265587015,3.05352937228021,3.6283329542459,8.44310737286328,22.4531898170853,"資訊通訊傳播","食物類","WTI"
"83",1989,4,1.39376637595859,3.62886402170395,11.2710831768485,10.0728082971528,4.01403793083488,3.05352937228021,3.6283329542459,8.44310737286328,22.4531898170853,"資訊通訊傳播","醫療保健類","WTI"
"84",1989,4,1.39376637595859,3.62886402170395,11.2710831768485,10.0728082971528,4.14993693564581,3.05352937228021,3.6283329542459,8.44310737286328,22.4531898170853,"資訊通訊傳播","雜項類","WTI"
"85",1989,4,1.39376637595859,3.62886402170395,12.1217993347954,10.0388048494838,3.87099265587015,3.05352937228021,3.6283329542459,8.44310737286328,22.4531898170853,"金融業","食物類","WTI"
"86",1989,4,1.39376637595859,3.62886402170395,12.1217993347954,10.0388048494838,4.01403793083488,3.05352937228021,3.6283329542459,8.44310737286328,22.4531898170853,"金融業","醫療保健類","WTI"
"87",1989,4,1.39376637595859,3.62886402170395,12.1217993347954,10.0388048494838,4.14993693564581,3.05352937228021,3.6283329542459,8.44310737286328,22.4531898170853,"金融業","雜項類","WTI"
"88",1989,4,1.39376637595859,3.62886402170395,11.460136315507,9.97720259035841,3.87099265587015,3.05352937228021,3.6283329542459,8.44310737286328,22.4531898170853,"專業技術服務","食物類","WTI"
"89",1989,4,1.39376637595859,3.62886402170395,11.460136315507,9.97720259035841,4.01403793083488,3.05352937228021,3.6283329542459,8.44310737286328,22.4531898170853,"專業技術服務","醫療保健類","WTI"
"90",1989,4,1.39376637595859,3.62886402170395,11.460136315507,9.97720259035841,4.14993693564581,3.05352937228021,3.6283329542459,8.44310737286328,22.4531898170853,"專業技術服務","雜項類","WTI"
"91",1989,4,1.39376637595859,3.62886402170395,11.4743613362182,9.93542217106647,3.87099265587015,3.05352937228021,3.6283329542459,8.44310737286328,22.4531898170853,"醫療保健","食物類","WTI"
"92",1989,4,1.39376637595859,3.62886402170395,11.4743613362182,9.93542217106647,4.01403793083488,3.05352937228021,3.6283329542459,8.44310737286328,22.4531898170853,"醫療保健","醫療保健類","WTI"
"93",1989,4,1.39376637595859,3.62886402170395,11.4743613362182,9.93542217106647,4.14993693564581,3.05352937228021,3.6283329542459,8.44310737286328,22.4531898170853,"醫療保健","雜項類","WTI"
"94",1989,4,1.39376637595859,3.62886402170395,9.99351105518372,9.50502288407271,3.87099265587015,3.05352937228021,3.6283329542459,8.44310737286328,22.4531898170853,"娛樂休閒","食物類","WTI"
"95",1989,4,1.39376637595859,3.62886402170395,9.99351105518372,9.50502288407271,4.01403793083488,3.05352937228021,3.6283329542459,8.44310737286328,22.4531898170853,"娛樂休閒","醫療保健類","WTI"
"96",1989,4,1.39376637595859,3.62886402170395,9.99351105518372,9.50502288407271,4.14993693564581,3.05352937228021,3.6283329542459,8.44310737286328,22.4531898170853,"娛樂休閒","雜項類","WTI"
"97",1989,5,1.47932922708708,3.62859852322901,9.932317934204,9.85066677635255,3.88424062441569,3.0130809118886,3.65558116871242,8.46088100765789,22.5612309527188,"礦業","食物類","WTI"
"98",1989,5,1.47932922708708,3.62859852322901,9.932317934204,9.85066677635255,4.01385731130941,3.0130809118886,3.65558116871242,8.46088100765789,22.5612309527188,"礦業","醫療保健類","WTI"
"99",1989,5,1.47932922708708,3.62859852322901,9.932317934204,9.85066677635255,4.15825788796575,3.0130809118886,3.65558116871242,8.46088100765789,22.5612309527188,"礦業","雜項類","WTI"
"100",1989,5,1.47932922708708,3.62859852322901,13.5983329251156,9.74963682771787,3.88424062441569,3.0130809118886,3.65558116871242,8.46088100765789,22.5612309527188,"批發零售","食物類","WTI"
"101",1989,5,1.47932922708708,3.62859852322901,13.5983329251156,9.74963682771787,4.01385731130941,3.0130809118886,3.65558116871242,8.46088100765789,22.5612309527188,"批發零售","醫療保健類","WTI"
"102",1989,5,1.47932922708708,3.62859852322901,13.5983329251156,9.74963682771787,4.15825788796575,3.0130809118886,3.65558116871242,8.46088100765789,22.5612309527188,"批發零售","雜項類","WTI"
"103",1989,5,1.47932922708708,3.62859852322901,11.7777098754435,9.38168523805651,3.88424062441569,3.0130809118886,3.65558116871242,8.46088100765789,22.5612309527188,"住宿餐飲","食物類","WTI"
"104",1989,5,1.47932922708708,3.62859852322901,11.7777098754435,9.38168523805651,4.01385731130941,3.0130809118886,3.65558116871242,8.46088100765789,22.5612309527188,"住宿餐飲","醫療保健類","WTI"
"105",1989,5,1.47932922708708,3.62859852322901,11.7777098754435,9.38168523805651,4.15825788796575,3.0130809118886,3.65558116871242,8.46088100765789,22.5612309527188,"住宿餐飲","雜項類","WTI"
"106",1989,5,1.47932922708708,3.62859852322901,11.2714397194082,10.0623272218495,3.88424062441569,3.0130809118886,3.65558116871242,8.46088100765789,22.5612309527188,"資訊通訊傳播","食物類","WTI"
"107",1989,5,1.47932922708708,3.62859852322901,11.2714397194082,10.0623272218495,4.01385731130941,3.0130809118886,3.65558116871242,8.46088100765789,22.5612309527188,"資訊通訊傳播","醫療保健類","WTI"
"108",1989,5,1.47932922708708,3.62859852322901,11.2714397194082,10.0623272218495,4.15825788796575,3.0130809118886,3.65558116871242,8.46088100765789,22.5612309527188,"資訊通訊傳播","雜項類","WTI"
"109",1989,5,1.47932922708708,3.62859852322901,12.134044816071,10.0503114569769,3.88424062441569,3.0130809118886,3.65558116871242,8.46088100765789,22.5612309527188,"金融業","食物類","WTI"
"110",1989,5,1.47932922708708,3.62859852322901,12.134044816071,10.0503114569769,4.01385731130941,3.0130809118886,3.65558116871242,8.46088100765789,22.5612309527188,"金融業","醫療保健類","WTI"
"111",1989,5,1.47932922708708,3.62859852322901,12.134044816071,10.0503114569769,4.15825788796575,3.0130809118886,3.65558116871242,8.46088100765789,22.5612309527188,"金融業","雜項類","WTI"
"112",1989,5,1.47932922708708,3.62859852322901,11.4638402572797,9.99638573490286,3.88424062441569,3.0130809118886,3.65558116871242,8.46088100765789,22.5612309527188,"專業技術服務","食物類","WTI"
"113",1989,5,1.47932922708708,3.62859852322901,11.4638402572797,9.99638573490286,4.01385731130941,3.0130809118886,3.65558116871242,8.46088100765789,22.5612309527188,"專業技術服務","醫療保健類","WTI"
"114",1989,5,1.47932922708708,3.62859852322901,11.4638402572797,9.99638573490286,4.15825788796575,3.0130809118886,3.65558116871242,8.46088100765789,22.5612309527188,"專業技術服務","雜項類","WTI"
"115",1989,5,1.47932922708708,3.62859852322901,11.4744133007369,9.93619672694583,3.88424062441569,3.0130809118886,3.65558116871242,8.46088100765789,22.5612309527188,"醫療保健","食物類","WTI"
"116",1989,5,1.47932922708708,3.62859852322901,11.4744133007369,9.93619672694583,4.01385731130941,3.0130809118886,3.65558116871242,8.46088100765789,22.5612309527188,"醫療保健","醫療保健類","WTI"
"117",1989,5,1.47932922708708,3.62859852322901,11.4744133007369,9.93619672694583,4.15825788796575,3.0130809118886,3.65558116871242,8.46088100765789,22.5612309527188,"醫療保健","雜項類","WTI"
"118",1989,5,1.47932922708708,3.62859852322901,10.0187785968709,9.4955944993533,3.88424062441569,3.0130809118886,3.65558116871242,8.46088100765789,22.5612309527188,"娛樂休閒","食物類","WTI"
"119",1989,5,1.47932922708708,3.62859852322901,10.0187785968709,9.4955944993533,4.01385731130941,3.0130809118886,3.65558116871242,8.46088100765789,22.5612309527188,"娛樂休閒","醫療保健類","WTI"
"120",1989,5,1.47932922708708,3.62859852322901,10.0187785968709,9.4955944993533,4.15825788796575,3.0130809118886,3.65558116871242,8.46088100765789,22.5612309527188,"娛樂休閒","雜項類","WTI"
"121",1989,6,1.46325540225602,3.62859852322901,9.89520333294843,9.85350918272989,3.86535059722972,3.00766084441926,3.64204986675714,8.38343548747095,22.3850123609291,"礦業","食物類","WTI"
"122",1989,6,1.46325540225602,3.62859852322901,9.89520333294843,9.85350918272989,4.0241009088335,3.00766084441926,3.64204986675714,8.38343548747095,22.3850123609291,"礦業","醫療保健類","WTI"
"123",1989,6,1.46325540225602,3.62859852322901,9.89520333294843,9.85350918272989,4.16898810521787,3.00766084441926,3.64204986675714,8.38343548747095,22.3850123609291,"礦業","雜項類","WTI"
"124",1989,6,1.46325540225602,3.62859852322901,13.6047055725073,9.75967491717028,3.86535059722972,3.00766084441926,3.64204986675714,8.38343548747095,22.3850123609291,"批發零售","食物類","WTI"
"125",1989,6,1.46325540225602,3.62859852322901,13.6047055725073,9.75967491717028,4.0241009088335,3.00766084441926,3.64204986675714,8.38343548747095,22.3850123609291,"批發零售","醫療保健類","WTI"
"126",1989,6,1.46325540225602,3.62859852322901,13.6047055725073,9.75967491717028,4.16898810521787,3.00766084441926,3.64204986675714,8.38343548747095,22.3850123609291,"批發零售","雜項類","WTI"
"127",1989,6,1.46325540225602,3.62859852322901,11.813015242496,9.35901896434754,3.86535059722972,3.00766084441926,3.64204986675714,8.38343548747095,22.3850123609291,"住宿餐飲","食物類","WTI"
"128",1989,6,1.46325540225602,3.62859852322901,11.813015242496,9.35901896434754,4.0241009088335,3.00766084441926,3.64204986675714,8.38343548747095,22.3850123609291,"住宿餐飲","醫療保健類","WTI"
"129",1989,6,1.46325540225602,3.62859852322901,11.813015242496,9.35901896434754,4.16898810521787,3.00766084441926,3.64204986675714,8.38343548747095,22.3850123609291,"住宿餐飲","雜項類","WTI"
"130",1989,6,1.46325540225602,3.62859852322901,11.2746936562345,10.0645429115369,3.86535059722972,3.00766084441926,3.64204986675714,8.38343548747095,22.3850123609291,"資訊通訊傳播","食物類","WTI"
"131",1989,6,1.46325540225602,3.62859852322901,11.2746936562345,10.0645429115369,4.0241009088335,3.00766084441926,3.64204986675714,8.38343548747095,22.3850123609291,"資訊通訊傳播","醫療保健類","WTI"
"132",1989,6,1.46325540225602,3.62859852322901,11.2746936562345,10.0645429115369,4.16898810521787,3.00766084441926,3.64204986675714,8.38343548747095,22.3850123609291,"資訊通訊傳播","雜項類","WTI"
"133",1989,6,1.46325540225602,3.62859852322901,12.145026684963,10.0637339016782,3.86535059722972,3.00766084441926,3.64204986675714,8.38343548747095,22.3850123609291,"金融業","食物類","WTI"
"134",1989,6,1.46325540225602,3.62859852322901,12.145026684963,10.0637339016782,4.0241009088335,3.00766084441926,3.64204986675714,8.38343548747095,22.3850123609291,"金融業","醫療保健類","WTI"
"135",1989,6,1.46325540225602,3.62859852322901,12.145026684963,10.0637339016782,4.16898810521787,3.00766084441926,3.64204986675714,8.38343548747095,22.3850123609291,"金融業","雜項類","WTI"
"136",1989,6,1.46325540225602,3.62859852322901,11.4723430250878,10.0002512209684,3.86535059722972,3.00766084441926,3.64204986675714,8.38343548747095,22.3850123609291,"專業技術服務","食物類","WTI"
"137",1989,6,1.46325540225602,3.62859852322901,11.4723430250878,10.0002512209684,4.0241009088335,3.00766084441926,3.64204986675714,8.38343548747095,22.3850123609291,"專業技術服務","醫療保健類","WTI"
"138",1989,6,1.46325540225602,3.62859852322901,11.4723430250878,10.0002512209684,4.16898810521787,3.00766084441926,3.64204986675714,8.38343548747095,22.3850123609291,"專業技術服務","雜項類","WTI"
"139",1989,6,1.46325540225602,3.62859852322901,11.475067822414,9.94140934553469,3.86535059722972,3.00766084441926,3.64204986675714,8.38343548747095,22.3850123609291,"醫療保健","食物類","WTI"
"140",1989,6,1.46325540225602,3.62859852322901,11.475067822414,9.94140934553469,4.0241009088335,3.00766084441926,3.64204986675714,8.38343548747095,22.3850123609291,"醫療保健","醫療保健類","WTI"
"141",1989,6,1.46325540225602,3.62859852322901,11.475067822414,9.94140934553469,4.16898810521787,3.00766084441926,3.64204986675714,8.38343548747095,22.3850123609291,"醫療保健","雜項類","WTI"
